,user,item,rating,timestamp,split
26582,407,747,3,876339940,train
26583,407,756,2,876348232,train
26584,407,796,2,876338663,train
26585,407,844,2,884196984,train
26586,407,859,3,876348639,train
26587,407,869,3,875548522,train
26588,407,879,3,878597296,train
26589,407,930,2,876348901,train
26590,407,972,3,876340120,train
26591,407,993,4,884203128,train
26592,407,1012,3,875548480,train
26593,407,1041,3,876345492,train
26594,407,1044,3,876348639,train
26595,407,1090,2,876348799,train
26596,407,1118,4,876340043,train
26597,407,1160,1,890687550,train
26598,407,1188,2,876345492,train
26600,407,1263,2,876344668,train
26601,408,242,4,889679947,train
26602,408,270,5,889679683,train
26603,408,271,3,889679947,train
26604,408,272,4,889679683,train
26605,408,286,3,889679683,train
26606,408,288,4,889679791,train
26607,408,294,5,889680045,train
26608,408,300,3,889679857,train
26609,408,302,5,889679683,train
26610,408,310,4,889679761,train
26611,408,312,3,889680073,train
26612,408,313,4,889679761,train
26613,408,315,5,889679715,train
26614,408,319,5,889679947,train
26615,408,324,5,889680018,train
26616,408,327,5,889679982,train
26617,408,328,2,889679791,train
26618,408,334,2,889679901,train
26619,408,347,3,889679761,train
26620,408,358,4,889680045,train
26622,408,751,4,889679982,train
26623,408,1296,4,889679901,train
26624,409,9,4,881107992,train
26625,409,12,4,881107056,train
26627,409,23,4,881109175,train
26628,409,28,2,881107943,train
26629,409,30,4,881108881,train
26630,409,45,4,881168603,train
26631,409,58,4,881108170,train
26632,409,60,5,881108715,train
26633,409,61,4,881109420,train
26634,409,79,4,881108246,train
26635,409,83,3,881108971,train
26636,409,89,5,881107539,train
26637,409,97,5,881109216,train
26638,409,98,5,881107817,train
26639,409,100,5,881107992,train
26641,409,116,4,881107117,train
26642,409,127,4,881106605,train
26643,409,134,5,881106734,train
26644,409,135,5,881107860,train
26645,409,136,4,881107992,train
26646,409,153,4,881168603,train
26647,409,156,2,881108715,train
26648,409,162,4,881109264,train
26649,409,166,4,881107992,train
26650,409,170,4,881107084,train
26651,409,171,4,881107084,train
26652,409,172,5,881107750,train
26653,409,173,3,881108246,train
26654,409,174,4,881108881,train
26655,409,175,4,881107251,train
26656,409,178,5,881107817,train
26657,409,179,5,881107817,train
26658,409,180,5,881107155,train
26659,409,186,5,881109420,train
26660,409,191,5,881107817,train
26661,409,192,4,881107666,train
26662,409,195,4,881109306,train
26663,409,204,5,881108496,train
26664,409,205,3,881107992,train
26665,409,206,4,881109264,train
26666,409,207,3,881108715,train
26667,409,209,5,881107117,train
26668,409,210,4,881109175,train
26669,409,211,4,881108829,train
26670,409,213,4,881107750,train
26671,409,216,4,881107251,train
26672,409,264,1,881105366,train
26673,409,266,1,881105677,train
26674,409,275,4,881107351,train
26675,409,276,4,881108455,train
26677,409,285,4,881168712,train
26678,409,286,5,881104697,train
26679,409,289,1,881105077,train
26680,409,300,3,881104697,train
26681,409,303,4,881104727,train
26682,409,318,4,881107943,train
26683,409,321,2,881104837,train
26684,409,322,2,881105077,train
26685,409,326,3,881105077,train
26686,409,327,2,881104837,train
26687,409,338,3,881104916,train
26688,409,343,3,881105677,train
26689,409,357,5,881107410,train
26690,409,367,3,881109264,train
26691,409,382,4,881108170,train
26692,409,404,2,881109019,train
26693,409,427,5,881107251,train
26694,409,428,4,881109175,train
26695,409,429,5,881107817,train
26696,409,430,4,881168604,train
26697,409,433,4,881108170,train
26698,409,435,3,881107310,train
26699,409,461,3,881108364,train
26700,409,466,4,881107666,train
26701,409,474,5,881107351,train
26702,409,475,4,881107750,train
26703,409,478,4,881107155,train
26704,409,481,3,881107602,train
26705,409,482,4,881168712,train
26706,409,483,4,881107602,train
26707,409,484,4,881107310,train
26708,409,485,2,881107155,train
26709,409,486,3,881109175,train
26710,409,489,5,881107817,train
26711,409,493,4,881108364,train
26712,409,496,5,881107817,train
26713,409,498,4,881108715,train
26714,409,499,3,881168631,train
26715,409,504,2,881106682,train
26716,409,505,5,881107943,train
26717,409,511,5,881107943,train
26718,409,514,5,881107310,train
26719,409,523,4,881106682,train
26720,409,526,3,881107117,train
26721,409,527,4,881109175,train
26722,409,528,4,881107281,train
26723,409,529,5,881109019,train
26724,409,530,4,881107602,train
26725,409,538,3,881104756,train
26726,409,603,5,881107351,train
26727,409,606,4,881108829,train
26728,409,607,5,881107697,train
26729,409,608,4,881107155,train
26730,409,609,3,881108829,train
26731,409,615,5,881107084,train
26732,409,618,4,881107011,train
26733,409,631,3,881108077,train
26734,409,632,3,881107902,train
26735,409,633,4,881108126,train
26736,409,647,5,881107817,train
26737,409,657,3,881108126,train
26738,409,661,5,881107817,train
26739,409,663,4,881107251,train
26740,409,676,2,881108777,train
26741,409,705,2,881109175,train
26742,409,708,4,881109019,train
26743,409,709,4,881108496,train
26744,409,714,3,881108170,train
26745,409,733,4,881109264,train
26747,409,854,4,881108648,train
26748,409,855,4,881108246,train
26749,409,876,2,881105677,train
26750,409,877,2,881105366,train
26751,409,879,1,881105366,train
26752,409,890,1,881105677,train
26753,409,923,5,881107410,train
26754,409,945,3,881108971,train
26755,409,1020,5,881107410,train
26756,409,1050,4,881109420,train
26757,409,1065,2,881109264,train
26758,409,1070,4,881107410,train
26759,409,1073,4,881107750,train
26760,409,1093,2,881106087,train
26761,409,1097,2,881108829,train
26762,409,1099,4,881168712,train
26763,409,1159,2,881109019,train
26764,409,1194,5,881107750,train
26765,409,1328,2,881106287,train
26766,409,1346,3,881168711,train
26767,409,1360,2,881106087,train
26768,409,1369,4,881106287,train
26769,409,1379,3,881106451,train
26770,409,1392,1,881105367,train
26771,409,1393,1,881105367,train
26772,409,1449,5,881107817,train
26773,409,1512,5,881106947,train
26774,409,1524,4,881107666,train
26775,409,1537,4,881106605,train
26776,409,1541,4,881107992,train
26777,409,1558,5,881107281,train
26778,409,1593,4,881108971,train
26779,410,258,2,888626538,train
26780,410,269,5,888627137,train
26781,410,272,4,888627138,train
26782,410,289,1,888626819,train
26783,410,303,3,888626583,train
26784,410,311,3,888626913,train
26785,410,313,5,888627137,train
26786,410,315,4,888627138,train
26788,410,323,3,888626990,train
26789,410,328,3,888626786,train
26790,410,340,2,888626506,train
26791,410,347,1,888626538,train
26792,410,352,3,888626682,train
26793,410,354,3,888626481,train
26794,410,538,3,888626710,train
26795,410,689,2,888626881,train
26796,410,690,4,888627138,train
26797,410,754,3,888626710,train
26798,410,873,4,888627138,train
26799,410,886,2,888627018,train
26800,410,898,3,888627138,train
26801,410,905,4,888627138,train
26802,411,1,4,892845604,train
26803,411,4,4,892845634,train
26804,411,8,3,891035761,train
26805,411,9,4,891035827,train
26806,411,22,4,891035239,train
26807,411,28,4,892845986,train
26808,411,38,4,891035405,train
26809,411,50,5,892845604,train
26810,411,56,4,891035278,train
26811,411,58,3,892845804,train
26812,411,73,4,892845634,train
26813,411,79,4,892845634,train
26814,411,88,3,891035761,train
26815,411,89,3,891035761,train
26816,411,117,2,891035761,train
26817,411,161,2,891035761,train
26818,411,174,4,892845634,train
26819,411,181,5,892845605,train
26820,411,186,5,892845605,train
26821,411,194,5,892845605,train
26822,411,195,3,891035239,train
26823,411,202,4,891035663,train
26824,411,208,4,891035617,train
26825,411,210,5,892845605,train
26826,411,222,3,891035152,train
26827,411,227,3,891035362,train
26829,411,229,3,891035362,train
26830,411,230,3,891035362,train
26831,411,238,3,891035525,train
26832,411,258,4,892845634,train
26833,411,265,5,892845604,train
26834,411,276,3,892845575,train
26835,411,304,3,891034982,train
26836,411,318,4,892845712,train
26837,411,435,3,891035478,train
26838,411,449,3,891035405,train
26839,411,451,4,892845634,train
26840,411,485,4,892845986,train
26841,411,527,4,892845926,train
26842,411,566,4,892845634,train
26843,411,568,4,892845634,train
26844,411,603,5,892845986,train
26845,411,655,4,891035639,train
26846,411,709,5,892845604,train
26847,411,720,3,891035761,train
26848,411,732,4,892845634,train
26849,411,770,4,892845634,train
26850,411,1197,4,892846971,train
26851,411,1475,3,891035617,train
26852,412,1,4,879716962,train
26853,412,7,5,879717505,train
26854,412,23,4,879717147,train
26855,412,24,3,879717177,train
26856,412,56,5,879717071,train
26857,412,64,4,879717505,train
26858,412,70,4,879717449,train
26859,412,81,2,879717829,train
26860,412,96,5,879717286,train
26862,412,117,4,879717177,train
26863,412,150,4,879717621,train
26865,412,169,4,879717038,train
26866,412,172,5,879717449,train
26867,412,174,5,879716918,train
26868,412,182,4,879716983,train
26869,412,186,5,879717071,train
26870,412,195,4,879717621,train
26871,412,206,2,879717649,train
26872,412,208,4,879717621,train
26873,412,211,4,879717177,train
26875,412,276,5,879717572,train
26876,412,288,4,879716566,train
26877,412,340,4,879716637,train
26878,412,357,4,879717548,train
26879,412,408,4,879717016,train
26880,412,431,4,879717549,train
26881,412,487,3,879717118,train
26882,412,508,4,879716962,train
26883,412,526,4,879717572,train
26884,412,651,4,879717548,train
26885,412,684,4,879717313,train
26886,412,724,4,879717095,train
26887,412,939,4,879717253,train
26888,412,969,3,879716961,train
26889,413,9,4,879969591,train
26891,413,15,4,879969709,train
26892,413,25,3,879969791,train
26893,413,50,5,879969674,train
26894,413,100,4,879969535,train
26895,413,147,2,879969860,train
26896,413,181,5,879969591,train
26897,413,236,4,879969557,train
26898,413,237,4,879969755,train
26899,413,245,2,879969027,train
26900,413,250,3,879969674,train
26901,413,257,4,879969592,train
26902,413,258,4,879968794,train
26903,413,269,4,879968793,train
26904,413,270,4,879969027,train
26905,413,273,2,879969484,train
26906,413,275,5,879969557,train
26907,413,276,4,879969674,train
26909,413,284,4,879969709,train
26910,413,286,5,879968793,train
26911,413,289,4,879969027,train
26912,413,300,4,879968959,train
26913,413,302,2,879968794,train
26914,413,303,5,879968793,train
26915,413,307,2,879968794,train
26916,413,321,3,879969259,train
26917,413,326,3,879969027,train
26918,413,327,3,879968933,train
26919,413,328,3,879968933,train
26920,413,332,3,879968890,train
26921,413,333,2,879968933,train
26922,413,460,3,879969536,train
26923,413,471,4,879969642,train
26924,413,508,4,879969484,train
26925,413,515,5,879969591,train
26926,413,690,4,879968793,train
26927,413,877,3,879969100,train
26928,413,936,4,879969484,train
26929,414,11,5,884999347,train
26930,414,258,5,884998953,train
26931,414,260,3,884999193,train
26932,414,270,5,884998972,train
26933,414,272,5,884998953,train
26934,414,288,5,884999066,train
26935,414,300,4,884999066,train
26936,414,301,3,884999128,train
26937,414,302,5,884998953,train
26938,414,310,4,884998993,train
26939,414,313,4,884998953,train
26940,414,324,4,884999127,train
26941,414,325,3,884999193,train
26942,414,340,4,884999066,train
26943,414,343,2,884999193,train
26944,414,346,5,884999037,train
26945,414,433,5,884999394,train
26946,414,678,1,884999066,train
26947,414,690,4,884999347,train
26948,414,748,3,884999147,train
26949,414,886,4,884999286,train
26950,414,895,4,884999170,train
26951,415,56,5,879439865,train
26952,415,136,5,879439684,train
26953,415,174,5,879439864,train
26954,415,180,5,879439791,train
26955,415,185,4,879439960,train
26956,415,195,5,879439685,train
26957,415,204,4,879439865,train
26958,415,258,4,879439135,train
26959,415,269,4,879439108,train
26960,415,322,4,879439205,train
26961,415,323,2,879439205,train
26962,415,328,5,879439135,train
26963,415,432,4,879439610,train
26964,415,479,4,879439610,train
26965,415,480,5,879439960,train
26966,415,483,5,879439791,train
26967,415,531,5,879439684,train
26968,415,641,3,879439960,train
26969,415,684,3,879439610,train
26970,415,748,5,879439349,train
26971,415,754,4,879439311,train
26972,416,1,5,893212483,train
26973,416,2,4,886317115,train
26974,416,4,4,876699903,train
26975,416,7,4,876697205,train
26976,416,8,5,893212484,train
26977,416,9,5,893212572,train
26978,416,10,3,876698364,train
26979,416,11,4,876699238,train
26980,416,12,5,893212572,train
26981,416,13,5,893212623,train
26983,416,15,4,876697017,train
26984,416,17,2,886318084,train
26985,416,21,3,876697415,train
26986,416,24,5,893212730,train
26987,416,25,4,876697243,train
26988,416,27,4,886318270,train
26989,416,28,5,893212730,train
26990,416,29,2,886318228,train
26991,416,31,5,893212730,train
26992,416,36,2,878879809,train
26993,416,38,3,886318228,train
26994,416,42,3,876699578,train
26995,416,44,4,886316596,train
26996,416,50,5,893212730,train
26997,416,53,2,876699946,train
26999,416,58,5,893212929,train
27000,416,65,5,893212930,train
27001,416,66,5,893213019,train
27002,416,67,4,886318740,train
27003,416,70,5,893213019,train
27004,416,72,2,886318707,train
27005,416,73,3,876699994,train
27006,416,77,4,893142480,train
27007,416,78,2,886319785,train
27008,416,79,5,893213405,train
27009,416,80,2,886317825,train
27010,416,81,5,893213405,train
27011,416,82,5,893213444,train
27012,416,83,5,893213444,train
27013,416,85,3,893210246,train
27014,416,86,1,886316439,train
27015,416,87,5,893212484,train
27016,416,88,3,886316140,train
27017,416,90,4,876699102,train
27018,416,93,4,876697105,train
27019,416,94,2,886318546,train
27020,416,95,3,878879688,train
27021,416,96,4,893142245,train
27022,416,97,5,893213549,train
27023,416,98,5,893213644,train
27024,416,99,4,876700137,train
27025,416,100,5,893212895,train
27026,416,103,3,886320119,train
27027,416,105,2,876698430,train
27028,416,106,3,876697913,train
27029,416,111,4,876697592,train
27030,416,118,2,876697479,train
27032,416,122,3,886315885,train
27033,416,123,4,876697205,train
27034,416,124,4,876697017,train
27035,416,126,5,893213103,train
27036,416,127,5,893213796,train
27037,416,132,4,876699652,train
27038,416,133,2,876699903,train
27039,416,136,5,893212623,train
27040,416,137,3,876697165,train
27041,416,140,4,886317030,train
27042,416,142,4,886319340,train
27043,416,143,5,893213918,train
27044,416,144,5,893212730,train
27045,416,147,5,893212730,train
27046,416,148,5,893212730,train
27047,416,150,5,893214041,train
27049,416,153,4,886317272,train
27051,416,155,5,893212895,train
27052,416,156,5,893212895,train
27053,416,157,4,886317316,train
27054,416,158,3,886319235,train
27055,416,159,1,886317412,train
27056,416,161,4,886316739,train
27057,416,164,5,893214041,train
27058,416,168,5,893212929,train
27059,416,172,5,893213796,train
27060,416,173,5,893214127,train
27061,416,176,4,876699652,train
27062,416,179,2,876699578,train
27063,416,181,5,893213019,train
27064,416,182,4,876698934,train
27065,416,183,5,893214127,train
27066,416,184,4,876699758,train
27067,416,185,4,876699101,train
27068,416,187,5,893214128,train
27069,416,191,5,893213019,train
27070,416,194,5,893214041,train
27071,416,195,5,893214128,train
27072,416,196,5,893214128,train
27073,416,197,5,893213103,train
27074,416,199,5,893214225,train
27075,416,200,5,893213103,train
27076,416,202,4,876699334,train
27077,416,203,3,886316596,train
27078,416,204,5,893213404,train
27079,416,209,5,893214332,train
27080,416,211,5,893214041,train
27081,416,213,5,893213443,train
27082,416,215,5,893213644,train
27083,416,216,5,893213444,train
27084,416,217,4,886317880,train
27085,416,218,3,876699488,train
27086,416,219,4,876699946,train
27087,416,223,5,893212572,train
27088,416,225,1,876697330,train
27089,416,231,3,878880244,train
27090,416,232,5,893213549,train
27091,416,235,2,885115041,train
27092,416,237,3,876697330,train
27093,416,238,4,876699179,train
27094,416,239,5,893212730,train
27096,416,241,5,893213796,train
27097,416,242,4,888819254,train
27098,416,245,2,876696788,train
27099,416,248,5,893213103,train
27100,416,249,3,876697558,train
27101,416,251,5,893213405,train
27102,416,252,4,876698115,train
27103,416,253,3,876697283,train
27104,416,255,5,893214041,train
27105,416,257,3,876697205,train
27106,416,258,5,893213549,train
27107,416,259,2,885114559,train
27108,416,264,3,876696938,train
27109,416,265,5,893213796,train
27110,416,268,4,876696643,train
27111,416,269,4,876696643,train
27112,416,273,4,876697415,train
27113,416,274,4,893142100,train
27114,416,275,5,893212484,train
27115,416,276,3,876697243,train
27116,416,278,3,876698280,train
27117,416,281,5,893213103,train
27118,416,282,5,893213796,train
27120,416,285,2,876697165,train
27121,416,286,5,893212929,train
27122,416,288,5,893213796,train
27123,416,289,3,876696788,train
27124,416,291,4,878879275,train
27125,416,293,5,893213019,train
27126,416,295,5,893213405,train
27127,416,297,4,876697448,train
27128,416,298,4,876697387,train
27129,416,300,4,876696823,train
27130,416,302,5,893214127,train
27131,416,303,4,876696643,train
27132,416,305,3,878877919,train
27133,416,307,1,889907392,train
27134,416,310,5,893214225,train
27135,416,311,3,886314877,train
27136,416,312,3,885114480,train
27137,416,313,5,893214226,train
27138,416,315,3,889341306,train
27140,416,317,5,893213444,train
27141,416,318,5,893213549,train
27142,416,319,5,893213444,train
27143,416,322,3,876696788,train
27144,416,323,3,876696739,train
27145,416,326,5,893214041,train
27146,416,328,5,893213644,train
27147,416,329,3,886314592,train
27149,416,331,4,890021365,train
27150,416,333,4,876696788,train
27151,416,338,3,880159023,train
27152,416,339,5,893214225,train
27153,416,345,5,893214332,train
27154,416,346,4,886314592,train
27155,416,347,4,893214333,train
27156,416,353,2,886314834,train
27157,416,354,4,893214333,train
27158,416,357,5,893213645,train
27159,416,364,2,886319855,train
27160,416,366,4,886318128,train
27161,416,367,5,893212572,train
27162,416,369,2,888701033,train
27163,416,375,1,886319930,train
27164,416,378,5,893212896,train
27165,416,385,5,893213103,train
27166,416,387,3,886319288,train
27167,416,388,2,886320177,train
27168,416,392,5,893213444,train
27169,416,393,4,886316118,train
27170,416,395,2,886319620,train
27171,416,396,2,886318587,train
27172,416,401,2,886318651,train
27173,416,402,5,893212623,train
27174,416,403,5,893212730,train
27175,416,411,3,876698006,train
27176,416,412,2,892440119,train
27177,416,415,4,886319408,train
27178,416,416,4,886319038,train
27179,416,418,4,876699793,train
27180,416,419,4,892441448,train
27181,416,420,3,886318155,train
27183,416,423,4,878880195,train
27184,416,425,4,886316647,train
27185,416,431,4,886316164,train
27186,416,432,2,878879861,train
27187,416,433,4,886316226,train
27188,416,443,5,893213549,train
27189,416,447,4,876699027,train
27190,416,448,3,886316797,train
27191,416,451,5,893212623,train
27192,416,452,3,886319106,train
27193,416,462,5,893212895,train
27194,416,463,4,886316703,train
27195,416,468,5,893213549,train
27196,416,469,4,893141989,train
27197,416,470,4,878880154,train
27198,416,471,5,893213645,train
27200,416,473,2,876697387,train
27201,416,476,5,893213796,train
27202,416,477,4,892441480,train
27203,416,480,5,893213918,train
27204,416,491,4,886316596,train
27205,416,496,5,893212572,train
27206,416,498,4,876699287,train
27207,416,500,5,893212573,train
27208,416,501,5,893213918,train
27211,416,515,5,893214041,train
27212,416,520,5,893214225,train
27213,416,526,5,893214226,train
27214,416,531,5,893212572,train
27215,416,535,4,876697847,train
27216,416,538,4,885114408,train
27217,416,542,1,886317599,train
27219,416,549,4,886316922,train
27220,416,550,4,886317599,train
27221,416,553,4,886317079,train
27222,416,554,3,886318394,train
27223,416,559,3,886317272,train
27224,416,560,3,886319079,train
27225,416,564,4,892440782,train
27226,416,571,3,886318860,train
27227,416,576,5,893213103,train
27228,416,585,1,886318085,train
27229,416,588,5,893213644,train
27230,416,591,5,893212895,train
27232,416,597,3,876698178,train
27233,416,603,5,893212484,train
27234,416,614,5,893212572,train
27235,416,619,4,886315423,train
27236,416,620,4,878879237,train
27237,416,624,3,886317237,train
27238,416,625,5,893212623,train
27239,416,627,5,893213918,train
27240,416,628,4,876697283,train
27241,416,631,3,886316295,train
27242,416,633,4,876699757,train
27243,416,651,4,886316439,train
27245,416,655,5,893213103,train
27246,416,657,5,893214225,train
27248,416,659,5,893213404,train
27249,416,660,5,893213404,train
27250,416,662,4,876699994,train
27251,416,676,5,893213549,train
27252,416,678,2,876696788,train
27253,416,680,3,876696938,train
27254,416,682,3,877902163,train
27255,416,684,5,893213405,train
27256,416,685,3,876697955,train
27257,416,686,5,893213444,train
27258,416,689,4,885114578,train
27259,416,690,5,893214127,train
27260,416,692,5,893212484,train
27261,416,693,3,878879976,train
27262,416,696,3,876697524,train
27263,416,699,5,893212895,train
27264,416,707,4,876699179,train
27265,416,708,4,889907392,train
27266,416,710,4,893142441,train
27267,416,712,4,886318795,train
27268,416,713,4,876697448,train
27269,416,717,2,876697283,train
27270,416,720,4,886318128,train
27271,416,723,4,886318827,train
27272,416,727,5,893212730,train
27273,416,729,5,893212896,train
27274,416,732,5,893213404,train
27275,416,735,5,893213549,train
27276,416,737,3,886318613,train
27277,416,739,5,893212896,train
27278,416,742,4,876697524,train
27279,416,746,5,893213444,train
27280,416,747,5,893212929,train
27281,416,748,4,876696687,train
27282,416,750,5,893214128,train
27283,416,754,5,893214128,train
27284,416,755,4,893214333,train
27285,416,762,3,876697524,train
27286,416,763,5,893212623,train
27287,416,765,4,886319522,train
27288,416,775,4,893142245,train
27289,416,778,3,886316835,train
27290,416,781,4,893142283,train
27291,416,783,3,886318768,train
27292,416,785,3,888703399,train
27293,416,790,4,886318270,train
27294,416,791,2,886319550,train
27295,416,792,4,876699526,train
27296,416,794,5,893213019,train
27298,416,803,3,886319177,train
27299,416,807,4,886319649,train
27300,416,812,4,893212623,train
27301,416,815,4,876697243,train
27302,416,821,4,886317146,train
27303,416,824,2,876697592,train
27304,416,827,4,878879350,train
27305,416,834,3,878879314,train
27306,416,840,4,886315536,train
27307,416,843,3,886317748,train
27308,416,845,4,876697361,train
27309,416,846,3,878878779,train
27310,416,849,3,886318676,train
27311,416,864,3,888700529,train
27312,416,865,3,886316477,train
27313,416,869,3,892439992,train
27314,416,873,5,893213645,train
27315,416,875,2,876696938,train
27316,416,879,3,892439224,train
27317,416,898,4,885114374,train
27318,416,915,5,893212483,train
27319,416,916,3,893141069,train
27320,416,917,4,893214332,train
27321,416,918,4,893214332,train
27322,416,924,5,893212623,train
27323,416,926,2,886315298,train
27324,416,928,3,878879391,train
27325,416,929,4,876698255,train
27326,416,930,3,878878814,train
27327,416,931,3,886315822,train
27328,416,934,2,876698178,train
27329,416,937,2,876696823,train
27330,416,938,3,892439155,train
27331,416,942,4,893214333,train
27332,416,955,4,876699839,train
27333,416,966,5,893212483,train
27334,416,972,4,891476265,train
27335,416,980,4,886314987,train
27337,416,990,2,876696739,train
27338,416,997,3,876699526,train
27339,416,1007,5,893213918,train
27340,416,1011,4,885114897,train
27341,416,1012,4,876697205,train
27342,416,1014,3,876697847,train
27343,416,1016,5,893213444,train
27344,416,1020,5,893212483,train
27345,416,1037,2,892440156,train
27346,416,1041,3,886319408,train
27347,416,1048,3,876698255,train
27348,416,1051,3,886319079,train
27349,416,1053,4,886319434,train
27350,416,1054,3,876698083,train
27351,416,1058,5,893213019,train
27352,416,1074,5,893213103,train
27353,416,1077,1,886317030,train
27354,416,1089,2,876697695,train
27355,416,1091,3,892441516,train
27356,416,1119,5,893214225,train
27357,416,1132,2,876697913,train
27358,416,1133,4,893142244,train
27359,416,1135,2,886319234,train
27360,416,1136,4,886318186,train
27361,416,1139,3,886318768,train
27362,416,1152,4,876697105,train
27363,416,1160,4,876697760,train
27364,416,1168,4,886318953,train
27365,416,1189,5,893213917,train
27366,416,1217,4,886319366,train
27367,416,1220,3,886318155,train
27368,416,1221,5,893213103,train
27369,416,1226,3,893013826,train
27371,416,1262,5,893213019,train
27372,416,1264,4,886316381,train
27374,416,1300,3,886315494,train
27375,416,1336,1,878879350,train
27376,416,1337,1,876698083,train
27377,416,1400,4,886317029,train
27378,416,1426,5,893212572,train
27379,416,1428,3,886319204,train
27380,416,1441,3,886318546,train
27381,416,1469,3,878880195,train
27382,416,1478,2,886319906,train
27383,416,1483,4,893214333,train
27384,416,1495,3,886318707,train
27386,416,1521,3,892440206,train
27387,416,1540,4,893142245,train
27388,416,1594,5,893212484,train
27389,417,1,4,879646413,train
27390,417,4,3,879648360,train
27391,417,5,4,879648593,train
27392,417,7,3,879646260,train
27393,417,13,2,879646591,train
27394,417,15,5,879646166,train
27395,417,16,3,879646692,train
27396,417,17,4,879648183,train
27397,417,20,2,880949408,train
27398,417,24,3,879646531,train
27399,417,25,2,879646413,train
27400,417,27,3,879648594,train
27401,417,39,3,879648212,train
27402,417,40,3,879649199,train
27403,417,44,2,880951252,train
27404,417,49,3,880951737,train
27405,417,50,3,879646123,train
27406,417,51,3,879648526,train
27408,417,56,5,879647519,train
27409,417,58,3,879647140,train
27410,417,62,3,879648939,train
27411,417,63,3,879649021,train
27412,417,65,4,879647011,train
27413,417,66,3,879648026,train
27414,417,68,3,879647275,train
27415,417,69,3,879647471,train
27416,417,70,4,879647749,train
27417,417,72,4,879649107,train
27418,417,73,3,879648343,train
27419,417,77,3,879649304,train
27420,417,78,2,879649632,train
27421,417,79,3,879647924,train
27422,417,80,4,879649247,train
27423,417,81,5,879647196,train
27424,417,82,4,879647326,train
27425,417,89,5,879647604,train
27426,417,90,3,879649107,train
27427,417,91,2,879647800,train
27428,417,94,3,879649177,train
27429,417,95,5,879646965,train
27430,417,96,3,879646915,train
27431,417,97,4,879647326,train
27432,417,100,3,879646166,train
27433,417,101,3,879649001,train
27434,417,102,3,879648656,train
27435,417,106,2,879646741,train
27436,417,109,2,879646369,train
27437,417,111,3,879647768,train
27438,417,117,4,879646484,train
27439,417,118,4,879646548,train
27441,417,122,2,879646838,train
27442,417,123,2,879646500,train
27443,417,125,5,879646369,train
27444,417,134,4,879647196,train
27446,417,141,3,879648510,train
27447,417,142,3,879648184,train
27448,417,144,3,879647232,train
27449,417,145,3,879648979,train
27451,417,153,5,879647580,train
27453,417,156,3,879647380,train
27454,417,157,4,879647966,train
27455,417,158,2,879649389,train
27456,417,161,3,879647519,train
27457,417,162,3,880951886,train
27458,417,163,4,879647604,train
27459,417,164,3,879648156,train
27460,417,167,3,880952355,train
27461,417,168,4,879647355,train
27462,417,169,3,879647498,train
27463,417,171,3,879647800,train
27464,417,172,3,879647519,train
27465,417,173,5,879647519,train
27466,417,174,3,879647498,train
27467,417,176,5,879646891,train
27468,417,178,3,879646965,train
27469,417,179,4,879647749,train
27470,417,180,5,879647604,train
27471,417,181,3,879646286,train
27472,417,182,4,879646938,train
27473,417,183,4,879647298,train
27474,417,184,4,879647749,train
27475,417,185,3,879647708,train
27476,417,186,5,879647118,train
27477,417,188,4,879647232,train
27478,417,190,5,879647065,train
27479,417,191,5,879647498,train
27480,417,198,4,879647924,train
27481,417,201,4,879648478,train
27482,417,202,4,879647140,train
27483,417,203,4,879646915,train
27484,417,206,2,879648778,train
27485,417,209,4,879647299,train
27486,417,210,3,879647749,train
27487,417,211,4,880949907,train
27488,417,212,1,879647800,train
27490,417,216,3,879647298,train
27491,417,217,4,879648594,train
27492,417,218,3,879648184,train
27493,417,219,3,879648979,train
27494,417,222,3,879646388,train
27495,417,223,5,879646986,train
27497,417,230,3,879647850,train
27498,417,231,4,879648798,train
27499,417,232,3,879648510,train
27500,417,234,4,879646965,train
27501,417,238,4,879647768,train
27502,417,242,3,879645999,train
27503,417,245,4,879649779,train
27504,417,246,4,879646225,train
27505,417,248,4,879646286,train
27506,417,250,4,879646463,train
27507,417,252,3,879646530,train
27508,417,255,3,879646327,train
27509,417,257,3,879646244,train
27510,417,258,4,879645999,train
27511,417,260,3,879649779,train
27512,417,264,2,879649763,train
27513,417,265,3,879648026,train
27514,417,268,4,879649657,train
27515,417,270,2,879646036,train
27516,417,273,3,879646286,train
27517,417,286,5,879646286,train
27518,417,288,3,879647749,train
27519,417,290,4,879646661,train
27520,417,293,4,879646123,train
27521,417,294,4,879646463,train
27522,417,298,3,879646327,train
27523,417,302,3,879645999,train
27524,417,322,3,886186468,train
27525,417,323,3,879646820,train
27526,417,324,1,879646463,train
27527,417,325,2,880949231,train
27528,417,326,4,879649669,train
27529,417,340,3,880949136,train
27530,417,343,2,886186253,train
27531,417,357,5,879647118,train
27532,417,358,2,879649763,train
27533,417,364,3,880953014,train
27534,417,365,4,879648860,train
27535,417,367,2,879648898,train
27536,417,373,3,880952988,train
27537,417,380,3,879648860,train
27538,417,382,2,880949941,train
27540,417,385,5,879648184,train
27541,417,386,3,879648382,train
27542,417,388,3,879649178,train
27543,417,391,2,879649519,train
27544,417,392,3,880950280,train
27545,417,393,4,879648096,train
27546,417,395,4,879649199,train
27547,417,396,2,879649560,train
27548,417,399,3,879648898,train
27549,417,402,4,879648656,train
27550,417,404,3,879647947,train
